account_no,customer_name,dob,address,tax_id,txn_date,txn_id,txn_type,mode,amount,counterparty,transaction_memo
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-10-22,9E92E7BDF9F4,DEBIT,POS,2942.39,Amazon,Shopping
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-10-22,1B09716B9B2E,CREDIT,NEFT,19000.98,Employer / Salary,Salary
38391968766,David Gupta,1959-02-12,"839 High St, New York, NY, 10001",PAN4368E,2023-10-22,8C2E4F247618,DEBIT,POS,2509.77,Amazon,Shopping
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-10-22,052AA4A91923,DEBIT,POS,4341.75,Amazon,Shopping
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-10-22,3FC86E5C15B6,DEBIT,POS,14495.68,Amazon,Shopping
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-10-22,E5CC872D0427,DEBIT,POS,14608.54,Amazon,Shopping
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-10-22,260817E5047E,DEBIT,POS,9712.74,Amazon,Shopping
68027852646,Rohan Mehta,1963-05-21,"416 Park Ave, Mumbai, MH, 400001",PAN7912D,2023-10-22,636D08DA3124,CREDIT,NEFT,25560.09,Employer / Salary,Salary
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-10-22,08AD8709AEF2,DEBIT,POS,4506.29,Amazon,Shopping
78606049757,Karan Mehta,1998-02-21,"306 High St, Mumbai, MH, 400001",PAN1332D,2023-10-22,C252FBF58B33,DEBIT,POS,10643.25,Amazon,Shopping
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-10-22,28183B949204,CREDIT,NEFT,3272.09,Employer / Salary,Salary
65530184501,Pooja Doe,1991-11-18,"104 Main St, New York, NY, 10001",PAN5117B,2023-10-22,1E2FCB9F2296,CREDIT,NEFT,4314.63,Employer / Salary,Salary
62586375682,Anjali Brown,1973-06-23,"270 MG Road, Delhi, DL, 110001",PAN1838A,2023-10-22,1B2D589E432B,DEBIT,POS,3196.76,Amazon,Shopping
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-10-22,E60AE2278034,DEBIT,POS,5610.85,Amazon,Shopping
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-10-22,ED8A1359CFD8,CREDIT,NEFT,1215.61,Employer / Salary,Salary
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-10-22,2BEBDAF4C618,CREDIT,NEFT,30945.23,Employer / Salary,Salary
68892713352,John Singh,1977-08-11,"980 Main St, Mumbai, MH, 400001",PAN7057B,2023-10-22,F13BF6FDB387,DEBIT,POS,10444.48,Amazon,Shopping
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-10-23,97A4BA599E5E,DEBIT,POS,5186.09,Amazon,Shopping
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-10-23,69D47DA0EA11,CREDIT,NEFT,11019.36,Employer / Salary,Salary
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-10-23,C7969B0BE49F,DEBIT,POS,12820.93,Amazon,Shopping
56072115380,John Sharma,1964-05-09,"935 Main St, Bangalore, KA, 560001",PAN1745B,2023-10-23,977F832D1B86,DEBIT,POS,9533.34,Amazon,Shopping
68027852646,Rohan Mehta,1963-05-21,"416 Park Ave, Mumbai, MH, 400001",PAN7912D,2023-10-23,D311987F78F9,DEBIT,POS,12680.22,Amazon,Shopping
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-10-23,4AD79B110C20,DEBIT,POS,389.34,Amazon,Shopping
94284184355,Anjali Patel,1997-03-08,"542 High St, Delhi, DL, 110001",PAN7701B,2023-10-23,74ECE8FB5F9B,DEBIT,POS,14891.59,Amazon,Shopping
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-10-23,125F657234B0,DEBIT,POS,10258.88,Amazon,Shopping
54505115023,Neha Singh,1964-07-12,"119 MG Road, Mumbai, MH, 400001",PAN7485B,2023-10-23,EC59EB9D0644,DEBIT,POS,3045.67,Amazon,Shopping
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-10-23,D7EDA51993E2,CREDIT,NEFT,23037.47,Employer / Salary,Salary
15888736841,Rohan Gupta,1985-04-03,"186 MG Road, Delhi, DL, 110001",PAN9057E,2023-10-23,700E2149F69D,CREDIT,NEFT,19634.38,Employer / Salary,Salary
30143580171,Neha Gupta,1957-09-13,"759 Main St, Delhi, DL, 110001",PAN6997E,2023-10-23,0463B1C04975,CREDIT,NEFT,11924.35,Employer / Salary,Salary
78098709516,Pooja Taylor,1956-11-09,"926 Park Ave, Bangalore, KA, 560001",PAN1092A,2023-10-23,F96AA84BAB84,CREDIT,NEFT,31950.77,Employer / Salary,Salary
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-10-23,B52EF83B198B,DEBIT,POS,14572.57,Amazon,Shopping
23750367692,John Mehta,1962-11-28,"409 Main St, Bangalore, KA, 560001",PAN3892C,2023-10-23,5A0B691E77E9,CREDIT,NEFT,26568.51,Employer / Salary,Salary
86418769212,Karan Smith,1983-04-13,"841 MG Road, New York, NY, 10001",PAN7414E,2023-10-23,63E4DEE9538E,DEBIT,POS,3841.34,Amazon,Shopping
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-10-23,627BF0CDAD73,DEBIT,POS,8964.77,Amazon,Shopping
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-10-23,6669D2E47112,CREDIT,NEFT,10062.04,Employer / Salary,Salary
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-10-23,D8F5BB282AFE,DEBIT,POS,14341.12,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-23,BA833B6FC665,CREDIT,NEFT,15562.53,Employer / Salary,Salary
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-10-23,CE9666D41D6A,CREDIT,NEFT,4556.19,Employer / Salary,Salary
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-10-23,7CB1827DF0DE,CREDIT,NEFT,25587.83,Employer / Salary,Salary
59506668561,Rohan Johnson,1962-02-26,"342 MG Road, Mumbai, MH, 400001",PAN6422D,2023-10-23,0F3B2FCC6F8F,CREDIT,NEFT,34972.42,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-23,B6612743C6E1,CREDIT,NEFT,9802.0,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-10-23,82AE757A95E0,DEBIT,POS,14873.8,Amazon,Shopping
42035385933,Rahul Doe,1971-03-01,"877 MG Road, Bangalore, KA, 560001",PAN4352A,2023-10-23,F0AD22D65936,DEBIT,POS,994.9,Amazon,Shopping
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-10-23,3E6374EB1EF4,DEBIT,POS,211.91,Amazon,Shopping
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-10-23,50596EA7201E,DEBIT,POS,2279.94,Amazon,Shopping
81172125330,Rohan Verma,1958-09-05,"425 Park Ave, Bangalore, KA, 560001",PAN8394D,2023-10-23,8DF89F1106DD,CREDIT,NEFT,15368.26,Employer / Salary,Salary
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-10-23,1888A894AD48,CREDIT,NEFT,5248.43,Employer / Salary,Salary
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-10-23,0DACE22CE02F,CREDIT,NEFT,27236.96,Employer / Salary,Salary
86418769212,Karan Smith,1983-04-13,"841 MG Road, New York, NY, 10001",PAN7414E,2023-10-23,DDBFB49E678F,CREDIT,NEFT,5688.54,Employer / Salary,Salary
49843457405,Rohan Sharma,1974-04-27,"231 Park Ave, Bangalore, KA, 560001",PAN6734B,2023-10-23,7C4CB812631E,CREDIT,NEFT,17670.0,Employer / Salary,Salary
73458045960,Karan Gupta,1985-05-24,"996 High St, Mumbai, MH, 400001",PAN4247A,2023-10-23,E6E0633E13D7,DEBIT,POS,5511.1,Amazon,Shopping
76630989226,Rahul Johnson,1993-09-01,"744 Main St, Mumbai, MH, 400001",PAN9113C,2023-10-23,67A6AC555F5D,CREDIT,NEFT,22738.27,Employer / Salary,Salary
87073586854,Vikram Smith,1969-06-24,"229 MG Road, Bangalore, KA, 560001",PAN8845D,2023-10-24,C3FB4017AC0F,CREDIT,NEFT,30011.72,Employer / Salary,Salary
31179939410,Amit Patel,1974-08-15,"862 MG Road, London, UK, EC1A 1BB",PAN2395A,2023-10-24,718B4BBA5857,CREDIT,NEFT,31701.54,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-10-24,B125AEAC2BA4,DEBIT,POS,11810.81,Amazon,Shopping
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-10-24,43EC4CA21A74,CREDIT,NEFT,18692.18,Employer / Salary,Salary
66664912329,Emma Kumar,1974-09-03,"342 MG Road, Delhi, DL, 110001",PAN9958B,2023-10-24,8925E0AA6B4E,DEBIT,POS,14035.52,Amazon,Shopping
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-10-24,A6FC1C701692,CREDIT,NEFT,6916.3,Employer / Salary,Salary
67611548402,David Gupta,1994-01-26,"700 MG Road, London, UK, EC1A 1BB",PAN5908B,2023-10-24,D8EA299C1BE1,DEBIT,POS,2350.59,Amazon,Shopping
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-10-24,03ED06B50FC2,CREDIT,NEFT,24954.69,Employer / Salary,Salary
65530184501,Pooja Doe,1991-11-18,"104 Main St, New York, NY, 10001",PAN5117B,2023-10-24,0F9AE205C304,DEBIT,POS,5122.4,Amazon,Shopping
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-10-24,4990BFE002CF,CREDIT,NEFT,13318.38,Employer / Salary,Salary
97733443388,David Brown,1972-10-24,"231 Main St, Mumbai, MH, 400001",PAN2683A,2023-10-24,9B735DF15172,CREDIT,NEFT,32977.65,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-10-24,52F088920A14,CREDIT,NEFT,32211.12,Employer / Salary,Salary
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-10-24,965F600A405C,CREDIT,NEFT,23505.2,Employer / Salary,Salary
81472727188,David Kumar,1975-10-26,"646 High St, Delhi, DL, 110001",PAN9295B,2023-10-24,B48FE8E78992,DEBIT,POS,10542.84,Amazon,Shopping
80583668037,Pooja Smith,1964-03-10,"219 High St, Bangalore, KA, 560001",PAN3422E,2023-10-24,51F2DEF723AC,CREDIT,NEFT,21795.6,Employer / Salary,Salary
60893495800,Neha Verma,1971-09-05,"373 Park Ave, Mumbai, MH, 400001",PAN2472E,2023-10-24,8A8AF99A30B9,DEBIT,POS,13508.24,Amazon,Shopping
46807880988,David Doe,1951-02-22,"330 Main St, Bangalore, KA, 560001",PAN5379B,2023-10-24,90E042C38B71,CREDIT,NEFT,21457.76,Employer / Salary,Salary
74594585356,Michael Doe,1984-12-22,"639 Main St, Mumbai, MH, 400001",PAN1830C,2023-10-24,8C764A7BA960,DEBIT,POS,5344.74,Amazon,Shopping
47134623182,Karan Patel,1950-03-16,"721 MG Road, Bangalore, KA, 560001",PAN4234D,2023-10-24,5318895BDB6E,DEBIT,POS,4561.31,Amazon,Shopping
65014010617,Karan Patel,1975-03-19,"134 MG Road, Bangalore, KA, 560001",PAN4209D,2023-10-24,856745E66D90,DEBIT,POS,13721.42,Amazon,Shopping
65530184501,Pooja Doe,1991-11-18,"104 Main St, New York, NY, 10001",PAN5117B,2023-10-24,AAD761C5DFC1,DEBIT,POS,3820.7,Amazon,Shopping
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-10-24,8552330EDA70,CREDIT,NEFT,2588.2,Employer / Salary,Salary
72764946459,John Mehta,1962-07-09,"538 High St, Mumbai, MH, 400001",PAN2928E,2023-10-24,22D85A10F27C,CREDIT,NEFT,3439.86,Employer / Salary,Salary
56847251402,Sneha Verma,1979-11-23,"441 Park Ave, Mumbai, MH, 400001",PAN1501B,2023-10-24,F9B050460ED2,DEBIT,POS,3188.37,Amazon,Shopping
55427318669,John Jain,1966-05-24,"373 MG Road, London, UK, EC1A 1BB",PAN4668A,2023-10-25,22D39ADA490B,DEBIT,POS,9747.37,Amazon,Shopping
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-10-25,70CF748B507F,DEBIT,POS,13292.22,Amazon,Shopping
13657793309,Rohan Smith,1992-04-09,"585 MG Road, Mumbai, MH, 400001",PAN7405A,2023-10-25,6C14217797E2,CREDIT,NEFT,31720.62,Employer / Salary,Salary
76810697063,Pooja Singh,1993-03-16,"593 MG Road, Mumbai, MH, 400001",PAN1734E,2023-10-25,0EED864A6529,CREDIT,NEFT,2127.33,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-10-25,5F5B4542E2A0,DEBIT,POS,2126.2,Amazon,Shopping
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-10-25,252CD8D6FE22,CREDIT,NEFT,29737.71,Employer / Salary,Salary
22455298608,Neha Taylor,1975-02-01,"287 High St, Delhi, DL, 110001",PAN2068C,2023-10-25,BBFFB1152C4E,DEBIT,POS,12850.59,Amazon,Shopping
89208281088,Vikram Patel,1999-11-05,"13 High St, Mumbai, MH, 400001",PAN1478B,2023-10-25,242F97004465,CREDIT,NEFT,15928.07,Employer / Salary,Salary
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-10-25,5C1C3CF7E209,DEBIT,POS,3999.94,Amazon,Shopping
83683863636,Rohan Taylor,1995-08-21,"948 High St, Bangalore, KA, 560001",PAN2966B,2023-10-25,B2AAE62370A6,DEBIT,RTGS,5500000.0,DLF REAL ESTATE DEVELOPERS,Downpayment for new house property Unit 4B
63592349141,Amit Patel,1969-05-14,"259 High St, Delhi, DL, 110001",PAN6402C,2023-10-25,972B1FE7BC67,DEBIT,POS,10329.92,Amazon,Shopping
33233889749,Sarah Taylor,1960-09-15,"294 Park Ave, Delhi, DL, 110001",PAN6247D,2023-10-25,97E45F0FC627,DEBIT,POS,8740.56,Amazon,Shopping
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-10-25,F425FBA79CE6,CREDIT,NEFT,27950.67,Employer / Salary,Salary
45712503172,Emma Smith,1959-06-28,"846 Park Ave, Mumbai, MH, 400001",PAN8778D,2023-10-25,E6D3B4EC72B4,CREDIT,NEFT,22801.01,Employer / Salary,Salary
84547616074,John Mehta,1976-11-20,"149 High St, New York, NY, 10001",PAN1582D,2023-10-25,4C94C5BED2D7,CREDIT,NEFT,31346.62,Employer / Salary,Salary
93831496319,Priya Singh,1994-08-04,"559 Main St, London, UK, EC1A 1BB",PAN6436C,2023-10-25,065EE7882DE0,CREDIT,NEFT,27871.73,Employer / Salary,Salary
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-10-25,6984AC441EF6,CREDIT,NEFT,22155.14,Employer / Salary,Salary
66072419808,Amit Taylor,1958-06-08,"653 Park Ave, Bangalore, KA, 560001",PAN1176A,2023-10-25,F18BC954DCC3,DEBIT,POS,3085.91,Amazon,Shopping
89297439330,David Mehta,1965-09-23,"620 Main St, Mumbai, MH, 400001",PAN7508B,2023-10-25,7A588C39AEEE,DEBIT,POS,10456.53,Amazon,Shopping
77489880671,Amit Gupta,1989-08-04,"961 Park Ave, Bangalore, KA, 560001",PAN7985E,2023-10-25,E9B32790116C,DEBIT,POS,10221.73,Amazon,Shopping
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-10-25,7A9B820BE476,CREDIT,NEFT,33953.18,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-10-25,70EFAA79A509,CREDIT,NEFT,30503.88,Employer / Salary,Salary
45334322348,Karan Verma,1971-09-10,"984 High St, London, UK, EC1A 1BB",PAN7344B,2023-10-26,473E0FD2DE95,DEBIT,POS,7542.07,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-10-26,2D48A4806305,DEBIT,POS,13339.36,Amazon,Shopping
80052658840,John Patel,1962-04-09,"119 MG Road, London, UK, EC1A 1BB",PAN1711C,2023-10-26,EEE7B4DFFDE4,DEBIT,POS,10448.28,Amazon,Shopping
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-10-26,A919BFDA55D5,CREDIT,NEFT,6801.07,Employer / Salary,Salary
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-10-26,61A00EDAB8CB,DEBIT,POS,2957.86,Amazon,Shopping
65923802905,Karan Kumar,1977-01-13,"52 Main St, Mumbai, MH, 400001",PAN7114B,2023-10-26,2607D1446246,DEBIT,POS,10680.94,Amazon,Shopping
29917034761,David Kumar,1958-11-03,"386 High St, Delhi, DL, 110001",PAN7751C,2023-10-26,CD9DEE36DB6A,DEBIT,POS,2241.48,Amazon,Shopping
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-10-26,E17F799969E5,DEBIT,POS,5656.44,Amazon,Shopping
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-10-26,79425D8262EB,DEBIT,POS,3727.57,Amazon,Shopping
51618949921,Michael Smith,1981-09-14,"989 MG Road, New York, NY, 10001",PAN4299A,2023-10-26,DE199AA8F619,DEBIT,POS,2621.32,Amazon,Shopping
23750367692,John Mehta,1962-11-28,"409 Main St, Bangalore, KA, 560001",PAN3892C,2023-10-26,9425F210A005,DEBIT,POS,8875.14,Amazon,Shopping
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-10-26,754A068C4C46,CREDIT,NEFT,12522.9,Employer / Salary,Salary
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-10-26,ACB83E832D53,DEBIT,POS,4035.08,Amazon,Shopping
69804455360,Rohan Taylor,1984-03-14,"248 High St, New York, NY, 10001",PAN5394D,2023-10-26,2605FD54531F,CREDIT,NEFT,22123.54,Employer / Salary,Salary
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-26,5CBF1D54693E,CREDIT,NEFT,18169.46,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-10-26,E90B0CC470CB,DEBIT,POS,9706.22,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-26,5004B0C25D93,CREDIT,NEFT,30435.97,Employer / Salary,Salary
21215636661,Priya Gupta,1971-12-11,"507 Park Ave, Mumbai, MH, 400001",PAN7805D,2023-10-26,7A975FE65C39,DEBIT,POS,13872.1,Amazon,Shopping
37089997609,Pooja Gupta,1987-12-01,"479 MG Road, Delhi, DL, 110001",PAN3886A,2023-10-26,C690D6C5E7FA,CREDIT,NEFT,31226.61,Employer / Salary,Salary
78606049757,Karan Mehta,1998-02-21,"306 High St, Mumbai, MH, 400001",PAN1332D,2023-10-26,9258C5715758,CREDIT,NEFT,14316.96,Employer / Salary,Salary
69774016847,Sneha Doe,1978-09-25,"317 Park Ave, Bangalore, KA, 560001",PAN8031B,2023-10-26,F5AC0343626F,DEBIT,POS,12966.92,Amazon,Shopping
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-27,0BE2C8494D02,DEBIT,POS,2091.55,Amazon,Shopping
35447120237,Neha Doe,1965-07-20,"861 High St, London, UK, EC1A 1BB",PAN7836E,2023-10-27,8437B45F2CEB,DEBIT,POS,2588.65,Amazon,Shopping
33952148511,Rahul Mehta,1996-08-17,"45 Park Ave, Bangalore, KA, 560001",PAN1721B,2023-10-27,57D68880AF03,CREDIT,NEFT,28017.82,Employer / Salary,Salary
10757283255,Rahul Smith,1998-07-09,"289 MG Road, Delhi, DL, 110001",PAN8763C,2023-10-27,C1908D7230DD,CREDIT,NEFT,11200.59,Employer / Salary,Salary
10915709191,Sneha Sharma,1984-08-25,"151 MG Road, New York, NY, 10001",PAN9120C,2023-10-27,EBE78ABEE90F,DEBIT,POS,3447.2,Amazon,Shopping
61589809483,Rahul Gupta,1952-04-05,"499 Main St, Delhi, DL, 110001",PAN8328E,2023-10-27,C1D0E99585BF,CREDIT,NEFT,27625.74,Employer / Salary,Salary
26046654712,Vikram Mehta,1979-01-12,"939 High St, Bangalore, KA, 560001",PAN7217D,2023-10-27,47D729E22CB5,CREDIT,NEFT,16952.64,Employer / Salary,Salary
23849431352,Sarah Taylor,1953-11-27,"464 High St, New York, NY, 10001",PAN7877B,2023-10-27,3B53A6C360F2,DEBIT,POS,11179.72,Amazon,Shopping
18336101465,Emma Jain,1977-03-22,"18 Park Ave, London, UK, EC1A 1BB",PAN4876B,2023-10-27,89C23D941435,CREDIT,NEFT,19682.13,Employer / Salary,Salary
60893495800,Neha Verma,1971-09-05,"373 Park Ave, Mumbai, MH, 400001",PAN2472E,2023-10-27,F846E351377E,DEBIT,POS,5015.68,Amazon,Shopping
23077763372,Sneha Johnson,1967-04-10,"876 MG Road, Delhi, DL, 110001",PAN6792E,2023-10-27,8893F4D2F40F,CREDIT,NEFT,18718.36,Employer / Salary,Salary
43331834024,Amit Kumar,1982-09-07,"449 High St, Bangalore, KA, 560001",PAN3595B,2023-10-27,E912AB1D4E07,CREDIT,NEFT,33603.51,Employer / Salary,Salary
15423350995,Sneha Sharma,1975-03-13,"788 High St, Delhi, DL, 110001",PAN4344B,2023-10-27,6701BCA89035,CREDIT,NEFT,10282.76,Employer / Salary,Salary
20994992968,Pooja Taylor,1976-11-28,"103 High St, New York, NY, 10001",PAN9782C,2023-10-27,3A9AF539F157,CREDIT,NEFT,14093.56,Employer / Salary,Salary
93842987268,Karan Smith,1952-12-02,"318 Main St, New York, NY, 10001",PAN1776B,2023-10-28,786CBF0AD9A7,CREDIT,NEFT,1317.68,Employer / Salary,Salary
86418769212,Karan Smith,1983-04-13,"841 MG Road, New York, NY, 10001",PAN7414E,2023-10-28,9DA09D9821E6,CREDIT,NEFT,2508.91,Employer / Salary,Salary
35483108722,John Singh,1961-10-28,"529 High St, Delhi, DL, 110001",PAN5734A,2023-10-28,E0EE93C229CC,CREDIT,NEFT,19396.14,Employer / Salary,Salary
70624341550,Rohan Verma,1969-05-17,"839 Park Ave, Delhi, DL, 110001",PAN3034D,2023-10-28,7FF5BF41F94B,CREDIT,NEFT,1129.89,Employer / Salary,Salary
39432607639,Vikram Johnson,1981-03-24,"127 MG Road, Delhi, DL, 110001",PAN8184B,2023-10-28,D22BE6EE172E,DEBIT,POS,8942.07,Amazon,Shopping
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-10-28,A3C95AAFCE09,CREDIT,NEFT,13981.01,Employer / Salary,Salary
17292873443,Rohan Sharma,1981-02-25,"153 High St, New York, NY, 10001",PAN6178D,2023-10-28,3EA20D9E6718,CREDIT,NEFT,27195.95,Employer / Salary,Salary
59161678059,John Sharma,1960-04-23,"49 High St, Delhi, DL, 110001",PAN2713C,2023-10-28,D2C5AACD92B8,CREDIT,NEFT,7124.66,Employer / Salary,Salary
85792174432,Pooja Johnson,1984-10-21,"146 Main St, New York, NY, 10001",PAN4632D,2023-10-28,D55E07EA4F08,DEBIT,POS,12807.66,Amazon,Shopping
17906362380,Anjali Singh,1961-02-21,"675 High St, Delhi, DL, 110001",PAN8219D,2023-10-28,7CA85E17B4A4,CREDIT,NEFT,3146.27,Employer / Salary,Salary
75000099430,Pooja Gupta,1961-07-24,"467 MG Road, New York, NY, 10001",PAN2512C,2023-10-28,B050B9FECDA0,CREDIT,NEFT,21684.91,Employer / Salary,Salary
45712503172,Emma Smith,1959-06-28,"846 Park Ave, Mumbai, MH, 400001",PAN8778D,2023-10-28,494E81B60A0A,CREDIT,NEFT,30641.46,Employer / Salary,Salary
54281383264,David Gupta,1993-09-08,"364 Park Ave, New York, NY, 10001",PAN5423C,2023-10-28,93453782D584,DEBIT,POS,12941.33,Amazon,Shopping
18634233392,John Johnson,1977-01-18,"223 Main St, London, UK, EC1A 1BB",PAN7462A,2023-10-28,B91AD478B31E,DEBIT,POS,9768.56,Amazon,Shopping
50946235198,Vikram Verma,1978-02-20,"551 High St, Bangalore, KA, 560001",PAN3935A,2023-10-28,E4A65153863C,DEBIT,POS,4073.56,Amazon,Shopping
88134083024,Priya Smith,1994-06-01,"474 High St, London, UK, EC1A 1BB",PAN3539C,2023-10-28,859A10045AD7,CREDIT,NEFT,11906.52,Employer / Salary,Salary
66997558634,Anjali Gupta,1991-06-20,"955 MG Road, New York, NY, 10001",PAN1543E,2023-10-28,9D8F804A6E94,CREDIT,NEFT,10312.2,Employer / Salary,Salary
74212078458,Vikram Patel,1980-01-20,"752 Main St, London, UK, EC1A 1BB",PAN6821D,2023-10-28,AE583BEB96EA,CREDIT,NEFT,27158.45,Employer / Salary,Salary
98003483004,Vikram Brown,1984-10-24,"571 Park Ave, New York, NY, 10001",PAN1088D,2023-10-28,B5B9A6DEED3E,CREDIT,NEFT,9083.65,Employer / Salary,Salary
30372053124,Karan Verma,1993-06-09,"843 Main St, London, UK, EC1A 1BB",PAN9418D,2023-10-28,B90142C21394,CREDIT,NEFT,34960.32,Employer / Salary,Salary
28959444719,Neha Brown,2000-02-09,"866 High St, Mumbai, MH, 400001",PAN7064A,2023-10-28,9F34D88C225B,DEBIT,POS,10328.96,Amazon,Shopping
52267998461,John Smith,1966-01-16,"456 MG Road, New York, NY, 10001",PAN2705E,2023-10-28,47EE085D9D9C,DEBIT,POS,2954.64,Amazon,Shopping
62351855940,David Patel,1981-02-12,"283 High St, Delhi, DL, 110001",PAN6354E,2023-10-29,806BA95D4FCE,DEBIT,POS,3998.51,Amazon,Shopping
59993877563,Anjali Taylor,1961-10-20,"798 Main St, Delhi, DL, 110001",PAN9661B,2023-10-29,E6C96BC11E98,CREDIT,NEFT,26163.84,Employer / Salary,Salary
